image,caption
114051287_dd85625a04.jpg,A child getting out of the car wearing soccer shoes .
114051287_dd85625a04.jpg,A young boy gets out of the van and prepares his shoes for wear during a soccer game .
1141718391_24164bf1b1.jpg,A man and a woman are walking across a rope bridge .
1141718391_24164bf1b1.jpg,A man and a woman crossing a suspension bridge in a tropical setting .
1141718391_24164bf1b1.jpg,Woman and man walking across wooden rope bridge with a caution sign beside it .
1141739219_2c47195e4c.jpg,A girl climbing down from the side of a bright blue truck while others watch .
1141739219_2c47195e4c.jpg,A man is helping a girl step down from a colorful truck whilst a woman and three children watch .
1141739219_2c47195e4c.jpg,A very colorful bus is pulled off to the side of the road as its passengers load .
1142283988_6b227c5231.jpg,A smiling woman holds a person dressed in a pig costume .
1142283988_6b227c5231.jpg,A young woman hugs a young man who 's wearing a pink costume .
1142283988_6b227c5231.jpg,Two people are hugging and one is wearing a pink-hooded stretch top .
1142847777_2a0c1c2551.jpg,A woman in a blue helmet and brown shorts rides her bike on a busy street .
1142847777_2a0c1c2551.jpg,A woman is riding her bicycle in traffic
1142847777_2a0c1c2551.jpg,A woman wearing a blue helmet rides her bicycle in a parking lot .
1143373711_2e90b7b799.jpg,A biker in spandex riding on a busy street .
1143373711_2e90b7b799.jpg,A man in blue and white biking gear rides down a busy street .
1143373711_2e90b7b799.jpg,a man wearing a helmet riding his bicycle down the street .
1143882946_1898d2eeb9.jpg,A woman in a blue vest and a sky blue helmet stands with her bicycle in traffic .
1143882946_1898d2eeb9.jpg,A woman in a helmet rides her bike behind a car .
1143882946_1898d2eeb9.jpg,A woman with a helmet and a backpack walks next to her bike .
1144288288_e5c9558b6a.jpg,A person in blue shorts and wearing a Walkman jogs .
1144288288_e5c9558b6a.jpg,A woman in a white shirt and blue shorts is wearing headphones .
1144288288_e5c9558b6a.jpg,A woman wearing a white hat and shirt is jogging down a street with a plant store on the corner .
1148238960_f8cacec2fc.jpg,Bicyclists waiting at an intersection .
1148238960_f8cacec2fc.jpg,People waiting at a light on bikes .
1148238960_f8cacec2fc.jpg,three bikers stop in town .
1149179852_acad4d7300.jpg,A shirtless man leading a horse that is pulling a carriage .
1149179852_acad4d7300.jpg,Shirtless man leading a small horse-drawn covered wagon down a road
1149179852_acad4d7300.jpg,The shirtless man is walking the Shetland pony and carriage down the street .
114949897_490ca7eaec.jpg,"A child practices hitting a baseball into a net , while two adult men watch ."
114949897_490ca7eaec.jpg,A man holds a net while a boys bats a ball into it .
114949897_490ca7eaec.jpg,The man is holding the net for the boy playing baseball .
1151466868_3bc4d9580b.jpg,A young girl plays in shallow water .
1151466868_3bc4d9580b.jpg,A young girl wears a shirt and shorts as she plays in the ocean 's surf .
1151466868_3bc4d9580b.jpg,The little girl splashes through the water .
1153704539_542f7aa3a5.jpg,A teenager plays her trumpet on the field at a game .
1153704539_542f7aa3a5.jpg,Girl playing the trumpet in a marching band
1153704539_542f7aa3a5.jpg,Girl wearing blue shirt and black shorts plays trumped outside .
1155138244_859fd6e079.jpg,a Starbucks barista offering up a tray of drinks
1155138244_859fd6e079.jpg,The waitress offers complimentary tea to the patrons .
1155138244_859fd6e079.jpg,Woman dressed in a green hat and apron is holding a try full of drink samples .
115684808_cb01227802.jpg,Three men loading items on a sled .
115684808_cb01227802.jpg,Three people and a sled .
115684808_cb01227802.jpg,Three people are standing in the snow preparing an ice fishing boat .
1159574340_99ba8c3c59.jpg,A child jumps into the water with his sneakers on .
1159574340_99ba8c3c59.jpg,A kid jumping into a pool of water .
1159574340_99ba8c3c59.jpg,The man takes a leap into the water with his shoes on .
1160034462_16b38174fe.jpg,a elderly man sits alone on a park bench .
1160034462_16b38174fe.jpg,The old man in the brown hat is sitting on the bench .
1160034462_16b38174fe.jpg,White haired man in gray sweater and a straw hat sitting on a bench under a tree .
1160441615_fe6b3c5277.jpg,Three girls walk under an arbor on a path surrounded by trees .
1160441615_fe6b3c5277.jpg,Three women walking through a tunnel in a park .
1160441615_fe6b3c5277.jpg,Three women walk through a plant covered atrium hallway .
1163282319_b729b24c46.jpg,A little girl in a red hat and yellow flip flops sits on a rock .
1163282319_b729b24c46.jpg,"A little girl with a red hood and shirt is sitting with legs sprawled on a rock , her mouth open ."
1163282319_b729b24c46.jpg,A young girl wearing yellow flip-flops is sitting on a large boulder .
116409198_0fe0c94f3b.jpg,A man sitting near a tent in the snow and ice .
116409198_0fe0c94f3b.jpg,A mountaineer sits in the snow in front of a yellow tent under clear blue sky .
116409198_0fe0c94f3b.jpg,Young man in hooded jacket sitting on snow in mountain area .
1164131282_b30926f332.jpg,two dogs are wrestling in a grassy field .
1164131282_b30926f332.jpg,Two dogs run along a grassy field while one bites the other .
1164131282_b30926f332.jpg,Two dogs wrestle in a field .
1164765687_7aca07bbe7.jpg,A man is playing tug of war with his dog .
1164765687_7aca07bbe7.jpg,A man playing with a black dog on a white blanket .
1164765687_7aca07bbe7.jpg,A man playing with his dog on the blanket on the floor .
1167662968_e466f1e80a.jpg,A man in a red cap with a nose ring .
1167662968_e466f1e80a.jpg,A teenage boy has a silver ring protruding from his nose .
1167662968_e466f1e80a.jpg,closeup picture of a man with a nose ring and a brown shirt
1167669558_87a8a467d6.jpg,a man wearing a yellow shirt with a dramatic look on his face
1167669558_87a8a467d6.jpg,The man in the yellow t-shirt is pulling a large grin on his face .
1167669558_87a8a467d6.jpg,This man is smiling very big at the camera .
1167908324_8caab45e15.jpg,a man standing in a bar with a neon beer sign hanging on the wall
1167908324_8caab45e15.jpg,A man stands next to three video game machines and a beer sign .
1167908324_8caab45e15.jpg,A man stands next to three video machines .
1169307342_e7a4685a5c.jpg,Two brown dogs are running through the grass .
1169307342_e7a4685a5c.jpg,Two brown dogs run side by side .
1169307342_e7a4685a5c.jpg,Two dogs running and playing rough in the grass .
1174525839_7c1e6cfa86.jpg,A girl leaps into the air while standing by the ocean .
1174525839_7c1e6cfa86.jpg,"A young , long-haired , girl on the beach , is jumping in the air ."
1174525839_7c1e6cfa86.jpg,The girl is running into the ocean from the shore .
1174629344_a2e1a2bdbf.jpg,A group of different people are walking in all different directions in a city .
1174629344_a2e1a2bdbf.jpg,A group of people walking a city street in warm weather .
1174629344_a2e1a2bdbf.jpg,People in summer clothes are walking on the sidewalk of a large city .
1176580356_9810d877bf.jpg,A brown and black dog is jumping to catch a red ball .
1176580356_9810d877bf.jpg,Dog jumps to get orange ball on his head .
1176580356_9810d877bf.jpg,The brown and black dog is jumping up to catch a red ball .
1177994172_10d143cb8d.jpg,Two boys spraying each other with water
1177994172_10d143cb8d.jpg,Two children wearing jeans squirt water at each other .
1177994172_10d143cb8d.jpg,Two young boys are squirting water at each other .
1178705300_c224d9a4f1.jpg,A dog in the air above the swimming pool .
1178705300_c224d9a4f1.jpg,A dog jumps into a backyard pool .
1178705300_c224d9a4f1.jpg,A tan colored dog is jumping into an outdoor pool .
118187095_d422383c81.jpg,twin boys being pushed in small car shaped strollers in a parade
118187095_d422383c81.jpg,Twin toddlers dressed alike being pushed in plastic car strollers in a parade
118187095_d422383c81.jpg,Two kids being pushed in car shaped strollers in a parade .
118309463_a532b75be9.jpg,A small boy smiles as he stands with others wearing the same black hats .
118309463_a532b75be9.jpg,The boys are all wearing the same baseball hats .
118309463_a532b75be9.jpg,Three boys wearing Florida Marlins hats .
1184967930_9e29ce380d.jpg,A dog running in a field of grass and flowers .
1184967930_9e29ce380d.jpg,A dog running in shrubbery along a stream .
1184967930_9e29ce380d.jpg,A dog walks through a field .
1187435567_18173c148b.jpg,A small brown and black dog playing with a toy
1187435567_18173c148b.jpg,A small dog plays with a toy on top of a white blanket .
1187435567_18173c148b.jpg,"A small , shaggy dog playing with a toy on a blanket ."
1187593464_ce862352c6.jpg,A dog running across a grassy field with a stick in its mouth .
1187593464_ce862352c6.jpg,A dog running with a stick in his mouth
1187593464_ce862352c6.jpg,The dog carrying a long stick in its mouth .
1189977786_4f5aaed773.jpg,A grey dog runs alongside a pool while a yellow dog jumps into the pool .
1189977786_4f5aaed773.jpg,one tan dog jumping in a pool while the other grey dog is on the deck
1189977786_4f5aaed773.jpg,Two dogs jumping into a swimming pool .
1191338263_a4fa073154.jpg,An old woman sits in a transit station next to a backlit advertisement .
1191338263_a4fa073154.jpg,A woman sits in a subway station .
1191338263_a4fa073154.jpg,"A woman with an umbrella is sitting at a station , with an Aquos commercial on the wall ."
1193116658_c0161c35b5.jpg,A girl rides a unicycle with a child who rides a scooter .
1193116658_c0161c35b5.jpg,A young girl rides a unicycle next to another riding a scooter on a busy street .
1193116658_c0161c35b5.jpg,The girl on the unicycle reaches out for the child on the scooter .
119534510_d52b3781a3.jpg,"A man is sitting next to the water , reading ."
119534510_d52b3781a3.jpg,A man reading a book on the dock near a post .
119534510_d52b3781a3.jpg,Person sitting on concrete landing next to body of water
1197800988_7fb0ca4888.jpg,A person wearing a purple jacket stands behind a tall tree .
1197800988_7fb0ca4888.jpg,A woman sits at a picnic table eating with luggage .
1197800988_7fb0ca4888.jpg,People eat under green trees .
1198194316_543cc7b945.jpg,A man and woman standing in front of a refreshment stand
1198194316_543cc7b945.jpg,A man in a black shirt and jeans walks beside a woman in black pants and a flowery shirt in front of a refreshment stand with others walking nearby .
1198194316_543cc7b945.jpg,A woman with a floral shirt and purse and a man with a black shirt are walking while another man walks behind them .
1204996216_71d7519d9a.jpg,A child is laying down on a wooden bench .
1204996216_71d7519d9a.jpg,A child is on a bench with arms stretched out .
1204996216_71d7519d9a.jpg,A little boy in a red shirt sitting on a wooden picnic table bench .
1206506157_c7956accd5.jpg,"On grass , two brown dogs tussle for orange toy ."
1206506157_c7956accd5.jpg,Two dogs are playing rough in a green field of grass .
1206506157_c7956accd5.jpg,Two large brown dogs are playing in the grass .
1207159468_425b902bfb.jpg,A boy in a blue shirt is posing in front of an igloo type building with a person dangling from a rope above the building .
1207159468_425b902bfb.jpg,A boy stands near a structure outside .
1207159468_425b902bfb.jpg,a young man wearing a blue shirt with a strange white building in the background
1211015912_9f3ee3a995.jpg,a girl in yellow dress is standing with her eyes closed in a busy park .
1211015912_9f3ee3a995.jpg,A young girl in a white dress
1211015912_9f3ee3a995.jpg,Children at a park .
1213336750_2269b51397.jpg,A man in a black outfit is taking a photograph of a man in a red jacket .
1213336750_2269b51397.jpg,A man takes a picture of another man in an open area just off of a busy street .
1213336750_2269b51397.jpg,A young man taking a picture of another young man outdoors
1215334959_b1970965f7.jpg,A family sits on a bench overlooking the beach .
1215334959_b1970965f7.jpg,"A man , woman , girl , and boy sit on a concrete bench by a beach ."
1215334959_b1970965f7.jpg,Taking a break while vacationing at the beach
121800200_bef08fae5f.jpg,A group of rock climbers climb a rock wall in a forest .
121800200_bef08fae5f.jpg,People at a distance trying to climb a cliff .
121800200_bef08fae5f.jpg,"The flat side of a large , rocky mountain ."
121971540_0a986ee176.jpg,Two men on the side of a barge
121971540_0a986ee176.jpg,Two people outside cleaning windows while on a ledge of a boat .
121971540_0a986ee176.jpg,Two people stand on the side of a large white and red boat .
